Quantify Compound Summary Report 

Printed Wed Feb 02 11:08:47 2022

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area
69	69	TQS3_210129_069	Blank	9.42	12438
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	9.41	46567
71	71	TQS3_210129_071	Blank	9.42	11566
72	72	TQS3_210129_072	Std 0 ng/mL	9.42	43411
73	73	TQS3_210129_073	Std 1.25 ng/mL	9.42	45624
74	74	TQS3_210129_074	Std 3.125 ng/mL	9.42	47609
75	75	TQS3_210129_075	Std 6.25 ng/mL	9.42	50701
76	76	TQS3_210129_076	Std 12.5 ng/mL	9.42	53339
77	77	TQS3_210129_077	Std 50 ng/mL	9.42	80792
78	78	TQS3_210129_078	Blank	9.43	10132
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	9.42	150763
80	80	TQS3_210129_080	Blank	9.42	10772
81	81	TQS3_210129_081	20190528_S_1-LC	9.42	147399
82	82	TQS3_210129_082	20190528_S_2-LC	9.42	116059
83	83	TQS3_210129_083	20190528_S_3-LC	9.42	107160
84	84	TQS3_210129_084	20190528_S_4-LC	9.41	157255
85	85	TQS3_210129_085	20190528_S_5-LC	9.41	115120
86	86	TQS3_210129_086	20190528_S_6-LC	9.41	116195
87	87	TQS3_210129_087	20190528_S_7-LC	9.41	136506
88	88	TQS3_210129_088	20190528_S_8_12-LC	9.41	131580
89	89	TQS3_210129_089	20190818_S_1-LC	9.41	132766
90	90	TQS3_210129_090	20190818_S_2-LC	9.40	130283
91	91	TQS3_210129_091	Blank	9.41	11847
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	9.41	148374
93	93	TQS3_210129_093	Blank	9.41	11270
94	94	TQS3_210129_094	20190818_S_3-LC	9.41	143370
95	95	TQS3_210129_095	20190818_S_4-LC	9.40	140760
96	96	TQS3_210129_096	20190818_S_5-LC	9.40	136408
97	97	TQS3_210129_097	20190818_S_6-LC	9.40	141101
98	98	TQS3_210129_098	20190818_S_7-LC	9.40	147367
99	99	TQS3_210129_099	20190818_S_8_9-LC	9.41	133327
100	100	TQS3_210129_100	20190818_S_10_12-LC	9.40	126862
101	101	TQS3_210129_101	20200617_S_1_4-LC	9.40	138016
102	102	TQS3_210129_102	20200617_S_5-LC	9.40	149408
103	103	TQS3_210129_103	20200617_S_6-LC	9.41	152474
104	104	TQS3_210129_104	Blank	9.41	11495
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	9.41	141548
106	106	TQS3_210129_106	Blank	9.41	12059
107	107	TQS3_210129_107	20200617_S_7-LC	9.40	48070
108	108	TQS3_210129_108	20200617_S_8_9-LC	9.40	125068
109	109	TQS3_210129_109	20200617_S_10_12-LC	9.41	154877
110	110	TQS3_210129_110	20200813_S_1_2-LC	9.41	123708
111	111	TQS3_210129_111	20200813_S_3-LC	9.42	130402
112	112	TQS3_210129_112	20200813_S_4-LC	9.41	132893
113	113	TQS3_210129_113	20200813_S_5-LC	9.42	104545
114	114	TQS3_210129_114	20200813_S_6-LC	9.41	135396
115	115	TQS3_210129_115	20200813_S_7-LC	9.41	143735
116	116	TQS3_210129_116	20200813_S_8_12-LC	9.41	115524
117	117	TQS3_210129_117	Blank	9.41	11020
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	9.41	146782
119	119	TQS3_210129_119	Blank	9.41	12851
120	120	TQS3_210129_120	20200816_S_1-LC	9.42	118387
121	121	TQS3_210129_121	20200816_S_2-LC	9.42	104185
122	122	TQS3_210129_122	20200816_S_3-LC	9.42	120679
123	123	TQS3_210129_123	20200816_S_4-LC	9.42	133091
124	124	TQS3_210129_124	20200816_S_5-LC	9.42	134523
125	125	TQS3_210129_125	20190315_S_1_2-B	9.42	137170
126	126	TQS3_210129_126	20190606_S_1_2-B	9.42	150387
127	127	TQS3_210129_127	20200924_S_1_9-B	9.42	145324
128	128	TQS3_210129_128	20201008_S_1_12-LC	9.42	94375
129	129	TQS3_210129_129	20201023_S_1_2-LC	9.41	120512
130	130	TQS3_210129_130	Blank	9.41	10462
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	9.41	146661
132	132	TQS3_210129_132	Blank	9.41	12097
133	133	TQS3_210129_133	20201023_S_3-LC	9.41	130678
134	134	TQS3_210129_134	20201023_S_4-LC	9.41	168226
135	135	TQS3_210129_135	20201023_S_5-LC	9.41	151221
136	136	TQS3_210129_136	20201023_S_6-LC	9.40	158150
137	137	TQS3_210129_137	20201023_S_7-LC	9.40	162506
138	138	TQS3_210129_138	20201023_S_8-LC	9.40	161643
139	139	TQS3_210129_139	Blank	9.41	12484
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	9.40	155210
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	9.41	47479
142	142	TQS3_210129_142	Blank	9.41	12992
143	143	TQS3_210129_143	20201008_W_1_12-LC	9.41	54404
144	144	TQS3_210129_144	20201023_W_1_2-LC	9.41	70200
145	145	TQS3_210129_145	20201023_W_3-LC	9.41	56744
146	146	TQS3_210129_146	20201023_W_4-LC	9.41	57714
147	147	TQS3_210129_147	20201023_W_5-LC	9.41	54739
148	148	TQS3_210129_148	20201023_W_6-LC	9.41	54144
149	149	TQS3_210129_149	20201023_W_7-LC	9.41	53625
150	150	TQS3_210129_150	20201023_W_8-LC	9.40	60369
151	151	TQS3_210129_151	20201023_W_9_12-LC	9.41	57939
152	152	TQS3_210129_152	Blank	9.41	9641
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	9.41	47476
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	9.40	149999
155	155	TQS3_210129_155	Blank	9.41	11278
156	156	TQS3_210129_156	Std 0 ng/mL	9.41	43356
157	157	TQS3_210129_157	Std 1.25 ng/mL	9.41	46356
158	158	TQS3_210129_158	Std 3.125 ng/mL	9.41	47059
159	159	TQS3_210129_159	Std 6.25 ng/mL	9.41	55278
160	160	TQS3_210129_160	Std 12.5 ng/mL	9.41	54882
161	161	TQS3_210129_161	Std 50 ng/mL	9.41	84973
162	162	TQS3_210129_162	Blank	9.41	10750

Compound 32:  Bixafen

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.10	109
2	2	TQS3_210129_002	Std 0 ng/mL	7.12	279
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.12	112849
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.19	305376
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.18	588976
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.18	1213204
7	7	TQS3_210129_007	Std 50 ng/mL	7.18	4775291
8	8	TQS3_210129_008	Blank	7.19	598
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.18	680795
10	10	TQS3_210129_010	Blank	7.18	107
11	11	TQS3_210129_011	XY-blank-IS	7.17	245
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.18	1148585
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.17	1501605
14	14	TQS3_210129_014	LC-RS-QC2	7.18	1788660
15	15	TQS3_210129_015	LC-W-QC1 standard	7.18	1151027
16	16	TQS3_210129_016	Blank	7.17	305
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.17	718209
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.17	337685
19	19	TQS3_210129_019	Blank		
20	20	TQS3_210129_020	20190528_W_1-LC	7.17	3348
21	21	TQS3_210129_021	20190528_W_2-LC	7.18	2992
22	22	TQS3_210129_022	20190528_W_3-LC	7.17	3054
23	23	TQS3_210129_023	20190528_W_4-LC	7.16	2355
24	24	TQS3_210129_024	20190528_W_5-LC	7.18	2071
25	25	TQS3_210129_025	20190528_W_6-LC	7.18	4121
26	26	TQS3_210129_026	20190528_W_7-LC	7.17	2536
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.17	6072
28	28	TQS3_210129_028	20190818_W_1-LC	7.17	2888
29	29	TQS3_210129_029	20190818_W_2-LC	7.18	2091
30	30	TQS3_210129_030	Blank		
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.17	333556
32	32	TQS3_210129_032	Blank		
33	33	TQS3_210129_033	20190818_W_3-LC	7.18	4342
34	34	TQS3_210129_034	20190818_W_4-LC	7.17	2929
35	35	TQS3_210129_035	20190818_W_5-LC	7.18	1380
36	36	TQS3_210129_036	20190818_W_6-LC	7.18	3884
37	37	TQS3_210129_037	20190818_W_7-LC	7.19	1723
38	38	TQS3_210129_038	20190818_W_8_9-LC	7.18	4344
39	39	TQS3_210129_039	20190818_W_10_12-LC	7.17	5745
40	40	TQS3_210129_040	20200617_W_1_4-LC	7.18	6531
41	41	TQS3_210129_041	20200617_W_5-LC	7.18	6204
42	42	TQS3_210129_042	20200617_W_6-LC	7.17	7723
43	43	TQS3_210129_043	Blank		
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.18	352727
45	45	TQS3_210129_045	Blank		
46	46	TQS3_210129_046	20200617_W_7-LC	7.17	7546
47	47	TQS3_210129_047	20200617_W_8_9-LC	7.18	5919
48	48	TQS3_210129_048	20200617_W_10_12-LC	7.18	4898
49	49	TQS3_210129_049	20200813_W_1_2-LC	7.17	1816
50	50	TQS3_210129_050	20200813_W_3-LC	7.17	6807
51	51	TQS3_210129_051	20200813_W_4-LC	7.17	2457
52	52	TQS3_210129_052	20200813_W_5-LC	7.18	4196
53	53	TQS3_210129_053	20200813_W_6-LC	7.18	4557
54	54	TQS3_210129_054	20200813_W_7-LC	7.17	4675
55	55	TQS3_210129_055	20200813_W_8_12-LC	7.18	2699
56	56	TQS3_210129_056	Blank		
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.17	349387
58	58	TQS3_210129_058	Blank		
59	59	TQS3_210129_059	20200816_W_1-LC	7.17	6321
60	60	TQS3_210129_060	20200816_W_2-LC	7.18	6878
61	61	TQS3_210129_061	20200816_W_3-LC	7.17	5005
62	62	TQS3_210129_062	20200816_W_4-LC	7.17	4400
63	63	TQS3_210129_063	20200816_W_5-LC	7.17	3773
64	64	TQS3_210129_064	20200701_W_1_12-LC	7.17	2751
65	65	TQS3_210129_065	20200812_W_1_12-LC	7.18	2393
66	66	TQS3_210129_066	20200831_W_1_12-LC	7.18	2322
67	67	TQS3_210129_067	20200924_W_1_9-LC	7.18	4840
68	68	TQS3_210129_068	20200928_W_1_12-LC	7.17	2804
69	69	TQS3_210129_069	Blank		
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.17	355126
71	71	TQS3_210129_071	Blank		
72	72	TQS3_210129_072	Std 0 ng/mL		
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.18	135255
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.18	349140
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.18	664750
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.18	1337893
77	77	TQS3_210129_077	Std 50 ng/mL	7.18	5116143
78	78	TQS3_210129_078	Blank	7.19	1209
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.19	772740
80	80	TQS3_210129_080	Blank		
81	81	TQS3_210129_081	20190528_S_1-LC	7.18	779204
82	82	TQS3_210129_082	20190528_S_2-LC	7.19	702732
83	83	TQS3_210129_083	20190528_S_3-LC	7.18	684135
84	84	TQS3_210129_084	20190528_S_4-LC	7.18	962580
85	85	TQS3_210129_085	20190528_S_5-LC	7.18	730392
86	86	TQS3_210129_086	20190528_S_6-LC	7.17	735759
87	87	TQS3_210129_087	20190528_S_7-LC	7.17	736321
88	88	TQS3_210129_088	20190528_S_8_12-LC	7.17	866229
89	89	TQS3_210129_089	20190818_S_1-LC	7.17	834106
90	90	TQS3_210129_090	20190818_S_2-LC	7.17	562045
91	91	TQS3_210129_091	Blank	7.19	13
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.17	745628
93	93	TQS3_210129_093	Blank	7.17	139
94	94	TQS3_210129_094	20190818_S_3-LC	7.17	840540
95	95	TQS3_210129_095	20190818_S_4-LC	7.17	778695
96	96	TQS3_210129_096	20190818_S_5-LC	7.17	852586
97	97	TQS3_210129_097	20190818_S_6-LC	7.17	736629
98	98	TQS3_210129_098	20190818_S_7-LC	7.17	1008062
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.17	711660
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.17	817435
101	101	TQS3_210129_101	20200617_S_1_4-LC	7.17	1790976
102	102	TQS3_210129_102	20200617_S_5-LC	7.17	2321987
103	103	TQS3_210129_103	20200617_S_6-LC	7.17	1805136
104	104	TQS3_210129_104	Blank	7.17	645
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.17	696905
106	106	TQS3_210129_106	Blank	7.18	176
107	107	TQS3_210129_107	20200617_S_7-LC	7.17	376748
108	108	TQS3_210129_108	20200617_S_8_9-LC	7.17	1614686
109	109	TQS3_210129_109	20200617_S_10_12-LC	7.17	1572776
110	110	TQS3_210129_110	20200813_S_1_2-LC	7.17	575062
111	111	TQS3_210129_111	20200813_S_3-LC	7.18	1174742
112	112	TQS3_210129_112	20200813_S_4-LC	7.18	1337931
113	113	TQS3_210129_113	20200813_S_5-LC	7.18	1075399
114	114	TQS3_210129_114	20200813_S_6-LC	7.17	1246540
115	115	TQS3_210129_115	20200813_S_7-LC	7.18	1058705
116	116	TQS3_210129_116	20200813_S_8_12-LC	7.17	833571
117	117	TQS3_210129_117	Blank	7.14	40
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	7.18	710262
119	119	TQS3_210129_119	Blank		
120	120	TQS3_210129_120	20200816_S_1-LC	7.18	923641
121	121	TQS3_210129_121	20200816_S_2-LC	7.18	719977
122	122	TQS3_210129_122	20200816_S_3-LC	7.19	1122319
123	123	TQS3_210129_123	20200816_S_4-LC	7.19	1056240
124	124	TQS3_210129_124	20200816_S_5-LC	7.19	1118665
125	125	TQS3_210129_125	20190315_S_1_2-B	7.19	267305
126	126	TQS3_210129_126	20190606_S_1_2-B	7.19	1258831
127	127	TQS3_210129_127	20200924_S_1_9-B	7.18	1180516
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.18	1214126
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.17	848403
130	130	TQS3_210129_130	Blank	7.17	242
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.17	718495
132	132	TQS3_210129_132	Blank	7.17	206
133	133	TQS3_210129_133	20201023_S_3-LC	7.17	1137074
134	134	TQS3_210129_134	20201023_S_4-LC	7.17	1367750
135	135	TQS3_210129_135	20201023_S_5-LC	7.17	1366591
136	136	TQS3_210129_136	20201023_S_6-LC	7.17	1200451
137	137	TQS3_210129_137	20201023_S_7-LC	7.17	1177875
138	138	TQS3_210129_138	20201023_S_8-LC	7.17	1150061
139	139	TQS3_210129_139	Blank	7.17	309
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.17	754166
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.17	342862
142	142	TQS3_210129_142	Blank	7.18	97
143	143	TQS3_210129_143	20201008_W_1_12-LC	7.18	1455
144	144	TQS3_210129_144	20201023_W_1_2-LC	7.18	1695
145	145	TQS3_210129_145	20201023_W_3-LC	7.17	1175
146	146	TQS3_210129_146	20201023_W_4-LC	7.18	1753
147	147	TQS3_210129_147	20201023_W_5-LC	7.17	3663
148	148	TQS3_210129_148	20201023_W_6-LC	7.18	2191
149	149	TQS3_210129_149	20201023_W_7-LC	7.17	2278
150	150	TQS3_210129_150	20201023_W_8-LC	7.16	3248
151	151	TQS3_210129_151	20201023_W_9_12-LC	7.17	2116
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.17	344491
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.17	735550
155	155	TQS3_210129_155	Blank	7.16	152
156	156	TQS3_210129_156	Std 0 ng/mL	7.17	307
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.17	138017
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.17	355261
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.18	671503
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.17	1347058
161	161	TQS3_210129_161	Std 50 ng/mL	7.17	5000407
162	162	TQS3_210129_162	Blank	7.17	1441

Compound 33:  Carfentrazone-ethyl

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank		
2	2	TQS3_210129_002	Std 0 ng/mL		
3	3	TQS3_210129_003	Std 1.25 ng/mL	7.25	52955
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.33	144696
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.31	275618
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.31	574461
7	7	TQS3_210129_007	Std 50 ng/mL	7.31	2292897
8	8	TQS3_210129_008	Blank	7.33	185
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.32	321584
10	10	TQS3_210129_010	Blank		
11	11	TQS3_210129_011	XY-blank-IS	7.31	104
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.31	535636
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.31	383894
14	14	TQS3_210129_014	LC-RS-QC2	7.32	391663
15	15	TQS3_210129_015	LC-W-QC1 standard	7.32	554477
16	16	TQS3_210129_016	Blank	7.30	21
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.31	347144
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.31	158462
19	19	TQS3_210129_019	Blank		
20	20	TQS3_210129_020	20190528_W_1-LC	7.31	56
21	21	TQS3_210129_021	20190528_W_2-LC		
22	22	TQS3_210129_022	20190528_W_3-LC		
23	23	TQS3_210129_023	20190528_W_4-LC		
24	24	TQS3_210129_024	20190528_W_5-LC		
25	25	TQS3_210129_025	20190528_W_6-LC		
26	26	TQS3_210129_026	20190528_W_7-LC		
27	27	TQS3_210129_027	20190528_W_8_12-LC		
28	28	TQS3_210129_028	20190818_W_1-LC		
29	29	TQS3_210129_029	20190818_W_2-LC		
30	30	TQS3_210129_030	Blank		
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.31	158531
32	32	TQS3_210129_032	Blank		
33	33	TQS3_210129_033	20190818_W_3-LC		
34	34	TQS3_210129_034	20190818_W_4-LC		
35	35	TQS3_210129_035	20190818_W_5-LC		
36	36	TQS3_210129_036	20190818_W_6-LC		
37	37	TQS3_210129_037	20190818_W_7-LC		
38	38	TQS3_210129_038	20190818_W_8_9-LC		
39	39	TQS3_210129_039	20190818_W_10_12-LC		
40	40	TQS3_210129_040	20200617_W_1_4-LC		
41	41	TQS3_210129_041	20200617_W_5-LC		
42	42	TQS3_210129_042	20200617_W_6-LC		
43	43	TQS3_210129_043	Blank		
44	44	TQS3_210129_044	Std 3.125 ng/ml solvent	7.31	166865
45	45	TQS3_210129_045	Blank		
46	46	TQS3_210129_046	20200617_W_7-LC		
47	47	TQS3_210129_047	20200617_W_8_9-LC		
48	48	TQS3_210129_048	20200617_W_10_12-LC		
49	49	TQS3_210129_049	20200813_W_1_2-LC		
50	50	TQS3_210129_050	20200813_W_3-LC		
51	51	TQS3_210129_051	20200813_W_4-LC		
52	52	TQS3_210129_052	20200813_W_5-LC		
53	53	TQS3_210129_053	20200813_W_6-LC		
54	54	TQS3_210129_054	20200813_W_7-LC		
55	55	TQS3_210129_055	20200813_W_8_12-LC		
56	56	TQS3_210129_056	Blank		
57	57	TQS3_210129_057	Std 3.125 ng/ml solvent	7.31	162634
58	58	TQS3_210129_058	Blank		
59	59	TQS3_210129_059	20200816_W_1-LC		
60	60	TQS3_210129_060	20200816_W_2-LC		
61	61	TQS3_210129_061	20200816_W_3-LC		
62	62	TQS3_210129_062	20200816_W_4-LC		
63	63	TQS3_210129_063	20200816_W_5-LC		
64	64	TQS3_210129_064	20200701_W_1_12-LC		
65	65	TQS3_210129_065	20200812_W_1_12-LC		
66	66	TQS3_210129_066	20200831_W_1_12-LC		
67	67	TQS3_210129_067	20200924_W_1_9-LC		
68	68	TQS3_210129_068	20200928_W_1_12-LC		
69	69	TQS3_210129_069	Blank		
70	70	TQS3_210129_070	Std 3.125 ng/ml solvent	7.31	165086
71	71	TQS3_210129_071	Blank		
72	72	TQS3_210129_072	Std 0 ng/mL		
73	73	TQS3_210129_073	Std 1.25 ng/mL	7.32	63899
74	74	TQS3_210129_074	Std 3.125 ng/mL	7.32	165040
75	75	TQS3_210129_075	Std 6.25 ng/mL	7.32	311553
76	76	TQS3_210129_076	Std 12.5 ng/mL	7.32	619904
77	77	TQS3_210129_077	Std 50 ng/mL	7.32	2465053
78	78	TQS3_210129_078	Blank	7.32	477
79	79	TQS3_210129_079	Std 3.125 ng/ml matrix	7.32	389846
80	80	TQS3_210129_080	Blank		
81	81	TQS3_210129_081	20190528_S_1-LC		
82	82	TQS3_210129_082	20190528_S_2-LC	7.32	129
83	83	TQS3_210129_083	20190528_S_3-LC		
84	84	TQS3_210129_084	20190528_S_4-LC		
85	85	TQS3_210129_085	20190528_S_5-LC		
86	86	TQS3_210129_086	20190528_S_6-LC		
87	87	TQS3_210129_087	20190528_S_7-LC	7.32	80
88	88	TQS3_210129_088	20190528_S_8_12-LC		
89	89	TQS3_210129_089	20190818_S_1-LC	7.30	1079
90	90	TQS3_210129_090	20190818_S_2-LC	7.31	919
91	91	TQS3_210129_091	Blank		
92	92	TQS3_210129_092	Std 3.125 ng/ml matrix	7.30	368722
93	93	TQS3_210129_093	Blank		
94	94	TQS3_210129_094	20190818_S_3-LC	7.31	1800
95	95	TQS3_210129_095	20190818_S_4-LC	7.31	1722
96	96	TQS3_210129_096	20190818_S_5-LC	7.30	1967
97	97	TQS3_210129_097	20190818_S_6-LC	7.30	2734
98	98	TQS3_210129_098	20190818_S_7-LC	7.30	3760
99	99	TQS3_210129_099	20190818_S_8_9-LC	7.31	2666
100	100	TQS3_210129_100	20190818_S_10_12-LC	7.30	2300
101	101	TQS3_210129_101	20200617_S_1_4-LC		
102	102	TQS3_210129_102	20200617_S_5-LC		
103	103	TQS3_210129_103	20200617_S_6-LC		
104	104	TQS3_210129_104	Blank		
105	105	TQS3_210129_105	Std 3.125 ng/ml matrix	7.31	346093
106	106	TQS3_210129_106	Blank		
107	107	TQS3_210129_107	20200617_S_7-LC		
108	108	TQS3_210129_108	20200617_S_8_9-LC		
109	109	TQS3_210129_109	20200617_S_10_12-LC		
110	110	TQS3_210129_110	20200813_S_1_2-LC	7.31	3339
111	111	TQS3_210129_111	20200813_S_3-LC	7.31	15196
112	112	TQS3_210129_112	20200813_S_4-LC	7.32	17958
113	113	TQS3_210129_113	20200813_S_5-LC	7.32	13595
114	114	TQS3_210129_114	20200813_S_6-LC	7.30	14976
115	115	TQS3_210129_115	20200813_S_7-LC	7.30	13269
116	116	TQS3_210129_116	20200813_S_8_12-LC	7.30	9715
117	117	TQS3_210129_117	Blank		
118	118	TQS3_210129_118	Std 3.125 ng/ml matrix	7.31	349770
119	119	TQS3_210129_119	Blank		
120	120	TQS3_210129_120	20200816_S_1-LC	7.31	7071
121	121	TQS3_210129_121	20200816_S_2-LC	7.32	5594
122	122	TQS3_210129_122	20200816_S_3-LC	7.32	6700
123	123	TQS3_210129_123	20200816_S_4-LC	7.32	5095
124	124	TQS3_210129_124	20200816_S_5-LC	7.32	4629
125	125	TQS3_210129_125	20190315_S_1_2-B		
126	126	TQS3_210129_126	20190606_S_1_2-B	7.31	371
127	127	TQS3_210129_127	20200924_S_1_9-B		
128	128	TQS3_210129_128	20201008_S_1_12-LC	7.32	584
129	129	TQS3_210129_129	20201023_S_1_2-LC	7.32	362
130	130	TQS3_210129_130	Blank		
131	131	TQS3_210129_131	Std 3.125 ng/ml matrix	7.30	348119
132	132	TQS3_210129_132	Blank		
133	133	TQS3_210129_133	20201023_S_3-LC	7.32	449
134	134	TQS3_210129_134	20201023_S_4-LC	7.29	503
135	135	TQS3_210129_135	20201023_S_5-LC	7.31	401
136	136	TQS3_210129_136	20201023_S_6-LC	7.29	326
137	137	TQS3_210129_137	20201023_S_7-LC	7.31	547
138	138	TQS3_210129_138	20201023_S_8-LC	7.29	738
139	139	TQS3_210129_139	Blank		
140	140	TQS3_210129_140	Std 3.125 ng/ml matrix	7.30	353535
141	141	TQS3_210129_141	Std 3.125 ng/ml Solvent	7.31	157226
142	142	TQS3_210129_142	Blank		
143	143	TQS3_210129_143	20201008_W_1_12-LC		
144	144	TQS3_210129_144	20201023_W_1_2-LC		
145	145	TQS3_210129_145	20201023_W_3-LC		
146	146	TQS3_210129_146	20201023_W_4-LC		
147	147	TQS3_210129_147	20201023_W_5-LC		
148	148	TQS3_210129_148	20201023_W_6-LC		
149	149	TQS3_210129_149	20201023_W_7-LC		
150	150	TQS3_210129_150	20201023_W_8-LC		
151	151	TQS3_210129_151	20201023_W_9_12-LC		
152	152	TQS3_210129_152	Blank		
153	153	TQS3_210129_153	Std 3.125 ng/ml Solvent	7.30	156433
154	154	TQS3_210129_154	Std 3.125 ng/ml matrix	7.31	357252
155	155	TQS3_210129_155	Blank		
156	156	TQS3_210129_156	Std 0 ng/mL		
157	157	TQS3_210129_157	Std 1.25 ng/mL	7.31	62341
158	158	TQS3_210129_158	Std 3.125 ng/mL	7.31	161761
159	159	TQS3_210129_159	Std 6.25 ng/mL	7.31	308608
160	160	TQS3_210129_160	Std 12.5 ng/mL	7.31	615911
161	161	TQS3_210129_161	Std 50 ng/mL	7.30	2314006
162	162	TQS3_210129_162	Blank	7.31	632

Compound 34:  Epoxiconazole

	#	Name	Sample Text	RT	Area
1	1	TQS3_210129_001	Blank	7.01	255
2	2	TQS3_210129_002	Std 0 ng/mL	6.98	184
3	3	TQS3_210129_003	Std 1.25 ng/mL	6.94	160110
4	4	TQS3_210129_004	Std 3.125 ng/mL	7.02	423492
5	5	TQS3_210129_005	Std 6.25 ng/mL	7.01	812327
6	6	TQS3_210129_006	Std 12.5 ng/mL	7.01	1665224
7	7	TQS3_210129_007	Std 50 ng/mL	7.01	6408033
8	8	TQS3_210129_008	Blank	7.03	725
9	9	TQS3_210129_009	Std 3.125 ng/ml matrix	7.01	939616
10	10	TQS3_210129_010	Blank	6.99	430
11	11	TQS3_210129_011	XY-blank-IS	7.01	545
12	12	TQS3_210129_012	XY-blank-IS-std_mix	7.01	1539008
13	13	TQS3_210129_013	LC-RS-QC1 standard	7.00	1491000
14	14	TQS3_210129_014	LC-RS-QC2	7.01	1904832
15	15	TQS3_210129_015	LC-W-QC1 standard	7.01	1570223
16	16	TQS3_210129_016	Blank	7.01	652
17	17	TQS3_210129_017	Std 3.125 ng/ml matrix	7.00	963825
18	18	TQS3_210129_018	Std 3.125 ng/ml solvent	7.00	452324
19	19	TQS3_210129_019	Blank	7.01	208
20	20	TQS3_210129_020	20190528_W_1-LC	7.00	3185
21	21	TQS3_210129_021	20190528_W_2-LC	6.99	1964
22	22	TQS3_210129_022	20190528_W_3-LC	7.00	1527
23	23	TQS3_210129_023	20190528_W_4-LC	7.00	3026
24	24	TQS3_210129_024	20190528_W_5-LC	7.01	1482
25	25	TQS3_210129_025	20190528_W_6-LC	7.01	3591
26	26	TQS3_210129_026	20190528_W_7-LC	7.00	2034
27	27	TQS3_210129_027	20190528_W_8_12-LC	7.01	8018
28	28	TQS3_210129_028	20190818_W_1-LC	7.01	2511
29	29	TQS3_210129_029	20190818_W_2-LC	7.01	2667
30	30	TQS3_210129_030	Blank	6.98	507
31	31	TQS3_210129_031	Std 3.125 ng/ml solvent	7.00	448774
32	32	TQS3_210129_032	Blank	7.02	654
33	33	TQS3_210129_033	20190818_W_3-LC	7.01	2861
34	34	TQS3_210129_034	20190818_W_4-LC	6.99	2241
35	35	TQS3_210129_035	20190818_W_5-LC	7.01	1188
36	36	TQS3_210129_036	20190818_W_6-LC	7.01	3728
